COG,departement,commune,population,Pop_in_QPV_pct,Total_QPV,logements_sociaux_pct,Subventions_parHab,places_migrants_p1k,Total_places_migrants,Number_of_Mosques,Mosque_p100k,Insécurité_Score,Immigration_Score,Islamisation_Score,Défrancisation_Score,Wokisme_Score
64141,64,Boueilh-Boueilho-Lasque,391,0.0,0,0.0,15.7,0.0,0,0,0.0,32,37,18,74,16
64142,64,Bougarber,857,0.0,0,0.0,41.8,0.0,0,0,0.0,33,37,18,74,24
64143,64,Bouillon,158,0.0,0,0.0,15.7,0.0,0,0,0.0,14,37,18,74,16
64144,64,Boumourt,156,0.0,0,6.0,26.9,0.0,0,0,0.0,20,37,18,74,26
64145,64,Bourdettes,506,0.0,0,0.0,10.7,0.0,0,0,0.0,31,37,18,74,15
64146,64,Bournos,341,0.0,0,0.0,15.7,0.0,0,0,0.0,17,37,18,74,16
64147,64,Briscous,2920,0.0,0,6.0,26.0,0.0,0,0,0.0,31,37,18,74,26
64148,64,Bruges-Capbis-Mifaget,850,0.0,0,2.0,10.7,0.0,0,0,0.0,30,37,18,74,17
64149,64,Bugnein,227,0.0,0,0.0,20.9,0.0,0,0,0.0,25,37,18,74,18
64150,64,Bunus,134,0.0,0,0.0,26.0,0.0,0,0,0.0,15,37,18,74,19
64151,64,Burgaronne,98,0.0,0,5.0,20.9,0.0,0,0,0.0,15,37,18,74,23
64152,64,Buros,1988,0.0,0,0.0,15.5,0.0,0,0,0.0,35,37,18,74,16
64153,64,Burosse-Mendousse,81,0.0,0,0.0,44.2,0.0,0,0,0.0,18,37,18,74,24
64154,64,Bussunarits-Sarrasquette,211,0.0,0,0.0,26.0,0.0,0,0,0.0,15,37,18,74,19
64155,64,Bustince-Iriberry,104,0.0,0,0.0,26.0,0.0,0,0,0.0,17,37,18,74,19
64156,64,Buziet,477,0.0,0,0.0,24.8,0.0,0,0,0.0,283,37,18,74,19
64157,64,Buzy,1011,0.0,0,1.0,26.8,0.0,0,0,0.0,30,37,18,74,20
64158,64,Cabidos,170,0.0,0,6.0,15.7,0.0,0,0,0.0,19,37,18,74,23
64159,64,Cadillon,103,0.0,0,0.0,10.4,0.0,0,0,0.0,23,37,18,74,15
64160,64,Cambo-les-Bains,6715,0.0,0,9.0,75.8,0.0,0,0,0.0,63,52,18,74,43
64161,64,Came,1019,0.0,0,1.0,39.6,0.0,0,0,0.0,29,37,18,74,24
64162,64,Camou-Cihigue,105,0.0,0,0.0,26.0,0.0,0,0,0.0,6,37,18,74,19
64165,64,Cardesse,294,0.0,0,0.0,26.9,0.0,0,0,0.0,20,37,18,74,19
64166,64,Caro,174,0.0,0,0.0,26.0,0.0,0,0,0.0,23,37,18,74,19
64167,64,Carrère,217,0.0,0,0.0,15.7,0.0,0,0,0.0,26,37,18,74,16
64168,64,Carresse-Cassaber,662,0.0,0,2.0,20.9,0.0,0,0,0.0,33,37,18,74,20
64170,64,Castagnède,200,0.0,0,0.0,20.9,0.0,0,0,0.0,28,37,18,74,18
64171,64,Casteide-Cami,271,0.0,0,0.0,26.9,0.0,0,0,0.0,25,37,18,74,19
64172,64,Casteide-Candau,293,0.0,0,0.0,26.9,0.0,0,0,0.0,16,37,18,74,19
64173,64,Casteide-Doat,159,0.0,0,0.0,22.6,0.0,0,0,0.0,25,37,18,74,18
64174,64,Castéra-Loubix,51,0.0,0,0.0,22.6,0.0,0,0,0.0,14,37,18,74,18
64175,64,Castet,141,0.0,0,0.0,12.7,0.0,0,0,0.0,26,37,18,74,15
64176,64,Castetbon,152,0.0,0,0.0,20.9,0.0,0,0,0.0,27,37,18,74,18
64177,64,Castétis,644,0.0,0,0.0,26.9,0.0,0,0,0.0,23,37,18,74,19
64178,64,Castetnau-Camblong,456,0.0,0,2.0,20.9,0.0,0,0,0.0,28,37,18,74,20
64179,64,Castetner,137,0.0,0,0.0,26.9,0.0,0,0,0.0,24,37,18,74,19
64180,64,Castetpugon,213,0.0,0,0.0,15.7,0.0,0,0,0.0,28,37,18,74,16
64181,64,Castillon (Canton d'Arthez-de-Béarn),336,0.0,0,0.0,26.9,0.0,0,0,0.0,17,37,18,74,19
64182,64,Castillon (Canton de Lembeye),78,0.0,0,0.0,10.4,0.0,0,0,0.0,12,37,18,74,15
64183,64,Caubios-Loos,675,0.0,0,0.0,15.7,0.0,0,0,0.0,21,37,18,74,16
64184,64,Cescau,624,0.0,0,0.0,26.9,0.0,0,0,0.0,30,37,18,74,19
64185,64,Cette-Eygun,59,0.0,0,8.0,21.5,0.0,0,0,0.0,19,37,18,74,27
64186,64,Charre,220,0.0,0,0.0,20.9,0.0,0,0,0.0,18,37,18,74,18
64187,64,Charritte-de-Bas,245,0.0,0,2.0,26.0,0.0,0,0,0.0,24,37,18,74,21
64188,64,Chéraute,1048,0.0,0,4.0,26.0,0.0,0,0,0.0,33,37,18,74,23
64189,64,Ciboure,5957,0.0,0,15.0,48.5,0.0,0,0,0.0,78,54,18,94,59
64190,64,Claracq,237,0.0,0,0.0,15.7,0.0,0,0,0.0,22,37,18,74,16
64191,64,Coarraze,2170,0.0,0,9.0,10.7,0.0,0,0,0.0,38,37,18,74,25
64192,64,Conchez-de-Béarn,112,0.0,0,0.0,15.7,0.0,0,0,0.0,22,37,18,74,16
64193,64,Corbère-Abères,95,0.0,0,0.0,10.4,0.0,0,0,0.0,16,37,18,74,15
