COG,departement,commune,population,Pop_in_QPV_pct,Total_QPV,logements_sociaux_pct,Insécurité_Score,Immigration_Score,Islamisation_Score,Défrancisation_Score,Wokisme_Score,Number_of_Mosques,Mosque_p100k
72002,72,Aillières-Beauvoir,199,0.0,0,0.0,31,41,14,60,15,0,0.0
72003,72,Allonnes,10740,51.74,1,49.0,141,121,271,149,332,2,18.62
72004,72,Amné,569,0.0,0,0.0,33,41,14,60,15,0,0.0
72005,72,Ancinnes,917,0.0,0,9.0,143,41,14,60,24,0,0.0
72006,72,Arçonnay,1897,0.0,0,9.0,73,41,14,60,24,0,0.0
72007,72,Ardenay-sur-Mérize,499,0.0,0,7.0,33,41,14,60,22,0,0.0
72008,72,Arnage,5463,0.0,0,16.0,50,60,14,78,50,0,0.0
72009,72,Arthezé,351,0.0,0,4.0,31,41,14,60,19,0,0.0
72010,72,Asnières-sur-Vègre,337,0.0,0,3.0,28,41,14,60,18,0,0.0
72011,72,Assé-le-Boisne,898,0.0,0,4.0,32,41,14,60,19,0,0.0
72012,72,Assé-le-Riboul,478,0.0,0,0.0,33,41,14,60,15,0,0.0
72013,72,Aubigné-Racan,2131,0.0,0,7.0,37,41,14,60,22,0,0.0
72015,72,Les Aulneaux,107,0.0,0,0.0,27,41,14,60,15,0,0.0
72016,72,Auvers-le-Hamon,1458,0.0,0,6.0,34,41,14,60,21,0,0.0
72017,72,Auvers-sous-Montfaucon,229,0.0,0,0.0,19,41,14,60,15,0,0.0
72018,72,Avesnes-en-Saosnois,88,0.0,0,0.0,17,41,14,60,15,0,0.0
72019,72,Avessé,335,0.0,0,0.0,30,41,14,60,15,0,0.0
72020,72,Avezé,692,0.0,0,0.0,33,41,14,60,15,0,0.0
72021,72,Avoise,572,0.0,0,2.0,43,41,14,60,17,0,0.0
72022,72,Le Bailleul,1217,0.0,0,6.0,38,41,14,60,21,0,0.0
72023,72,Ballon-Saint Mars,2270,0.0,0,6.0,36,41,14,60,21,0,0.0
72024,72,La Bazoge,3748,0.0,0,2.0,57,41,14,60,17,0,0.0
72025,72,Bazouges Cré sur Loir,1946,0.0,0,4.0,40,41,14,60,19,0,0.0
72026,72,Beaufay,1523,0.0,0,2.0,38,41,14,60,17,0,0.0
72027,72,Beaumont-sur-Dême,329,0.0,0,0.0,32,41,14,60,15,0,0.0
72028,72,Beaumont-Pied-de-Bœuf,476,0.0,0,0.0,30,41,14,60,15,0,0.0
72029,72,Beaumont-sur-Sarthe,1974,0.0,0,11.0,53,41,14,60,26,0,0.0
72031,72,Beillé,543,0.0,0,0.0,36,41,14,60,15,0,0.0
72032,72,Berfay,334,0.0,0,3.0,28,41,14,60,18,0,0.0
72034,72,Bérus,434,0.0,0,0.0,30,41,14,60,15,0,0.0
72035,72,Bessé-sur-Braye,2025,0.0,0,14.0,49,41,14,60,29,0,0.0
72036,72,Béthon,306,0.0,0,0.0,25,41,14,60,15,0,0.0
72037,72,Blèves,129,0.0,0,0.0,30,41,14,60,15,0,0.0
72038,72,Boëssé-le-Sec,534,0.0,0,11.0,32,41,14,60,26,0,0.0
72039,72,Bonnétable,3721,0.0,0,12.0,46,41,14,60,27,0,0.0
72040,72,La Bosse,153,0.0,0,0.0,21,41,14,60,15,0,0.0
72041,72,Bouër,352,0.0,0,0.0,24,41,14,60,15,0,0.0
72042,72,Bouloire,2121,0.0,0,11.0,41,41,14,60,26,0,0.0
72043,72,Bourg-le-Roi,335,0.0,0,0.0,19,41,14,60,15,0,0.0
72044,72,Bousse,431,0.0,0,2.0,26,41,14,60,17,0,0.0
72045,72,Brains-sur-Gée,781,0.0,0,0.0,27,41,14,60,15,0,0.0
72046,72,Le Breil-sur-Mérize,1562,0.0,0,6.0,52,41,14,60,21,0,0.0
72047,72,Brette-les-Pins,2127,0.0,0,0.0,32,41,14,60,15,0,0.0
72048,72,Briosne-lès-Sables,537,0.0,0,0.0,21,41,14,60,15,0,0.0
72049,72,La Bruère-sur-Loir,250,0.0,0,0.0,30,41,14,60,15,0,0.0
72050,72,Brûlon,1525,0.0,0,15.0,64,41,14,60,30,0,0.0
72051,72,Cérans-Foulletourte,3365,0.0,0,6.0,37,41,14,60,21,0,0.0
72052,72,Chahaignes,668,0.0,0,0.0,42,41,14,60,15,0,0.0
72053,72,Challes,1161,0.0,0,2.0,36,41,14,60,17,0,0.0
72054,72,Champagné,3680,0.0,0,16.0,66,41,286,60,31,1,27.17
72056,72,Champfleur,1303,0.0,0,4.0,32,41,14,60,19,0,0.0
72057,72,Champrond,68,0.0,0,0.0,17,41,14,60,15,0,0.0
72058,72,Changé,6803,0.0,0,9.0,49,56,14,60,39,0,0.0
72059,72,Chantenay-Villedieu,816,0.0,0,4.0,38,41,14,60,19,0,0.0
72060,72,La Chapelle-aux-Choux,282,0.0,0,11.0,32,41,14,60,26,0,0.0
72061,72,La Chapelle-d'Aligné,1725,0.0,0,6.0,33,41,14,60,21,0,0.0
72062,72,La Chapelle-du-Bois,779,0.0,0,1.0,31,41,14,60,16,0,0.0
72064,72,La Chapelle-Huon,517,0.0,0,3.0,32,41,14,60,18,0,0.0
72065,72,La Chapelle-Saint-Aubin,2252,0.0,0,7.0,116,86,14,104,22,0,0.0
72066,72,La Chapelle-Saint-Fray,421,0.0,0,0.0,30,41,14,60,15,0,0.0
72067,72,La Chapelle-Saint-Rémy,998,0.0,0,5.0,36,41,14,60,20,0,0.0
72068,72,La Chartre-sur-le-Loir,1370,0.0,0,18.0,45,41,14,60,33,0,0.0
72070,72,Chassillé,250,0.0,0,0.0,22,41,14,60,15,0,0.0
72071,72,Montval-sur-Loir,5707,0.0,0,17.0,78,59,14,60,32,0,0.0
72072,72,Château-l'Hermitage,255,0.0,0,0.0,23,41,14,60,15,0,0.0
72073,72,Chaufour-Notre-Dame,1164,0.0,0,2.0,36,41,14,60,17,0,0.0
72074,72,Chemiré-en-Charnie,213,0.0,0,0.0,19,41,14,60,15,0,0.0
72075,72,Chemiré-le-Gaudin,996,0.0,0,2.0,32,41,14,60,17,0,0.0
72076,72,Chenay,259,0.0,0,0.0,23,41,14,60,15,0,0.0
72077,72,Chenu,436,0.0,0,0.0,32,41,14,60,15,0,0.0
72078,72,Chérancé,353,0.0,0,0.0,32,41,14,60,15,0,0.0
72079,72,Chérisay,308,0.0,0,0.0,30,41,14,60,15,0,0.0
72080,72,Cherré-Au,2746,0.0,0,5.0,80,41,14,60,20,0,0.0
72083,72,Chevillé,357,0.0,0,0.0,28,41,14,60,15,0,0.0
72084,72,Clermont-Créans,1276,0.0,0,0.0,34,41,14,60,15,0,0.0
72085,72,Cogners,177,0.0,0,0.0,20,41,14,60,15,0,0.0
72086,72,Commerveil,138,0.0,0,0.0,19,41,14,60,15,0,0.0
72087,72,Conflans-sur-Anille,460,0.0,0,0.0,34,41,14,60,15,0,0.0
72088,72,Congé-sur-Orne,320,0.0,0,0.0,34,41,14,60,15,0,0.0
72089,72,Conlie,1828,0.0,0,9.0,32,41,14,60,24,0,0.0
72090,72,Connerré,2838,0.0,0,12.0,51,41,14,60,27,0,0.0
72091,72,Contilly,135,0.0,0,0.0,21,41,14,60,15,0,0.0
72093,72,Cormes,886,0.0,0,2.0,35,41,14,60,17,0,0.0
72094,72,Coudrecieux,638,0.0,0,5.0,34,41,14,60,20,0,0.0
72095,72,Coulaines,8049,43.02,1,47.0,141,84,57,115,290,0,0.0
72096,72,Coulans-sur-Gée,1619,0.0,0,3.0,35,41,14,60,18,0,0.0
72098,72,Coulongé,512,0.0,0,4.0,33,41,14,60,19,0,0.0
72099,72,Courcebœufs,641,0.0,0,2.0,31,41,14,60,17,0,0.0
72100,72,Courcelles-la-Forêt,403,0.0,0,3.0,33,41,14,60,18,0,0.0
72101,72,Courcemont,670,0.0,0,2.0,31,41,14,60,17,0,0.0
72102,72,Courcival,83,0.0,0,0.0,27,41,14,60,15,0,0.0
72103,72,Courdemanche,614,0.0,0,7.0,28,41,14,60,22,0,0.0
72104,72,Courgains,585,0.0,0,7.0,33,41,14,60,22,0,0.0
72105,72,Courgenard,460,0.0,0,0.0,34,41,14,60,15,0,0.0
72106,72,Courtillers,910,0.0,0,1.0,34,41,14,60,16,0,0.0
72107,72,Crannes-en-Champagne,341,0.0,0,0.0,30,41,14,60,15,0,0.0
72109,72,Crissé,544,0.0,0,0.0,32,41,14,60,15,0,0.0
72110,72,Crosmières,993,0.0,0,3.0,35,41,14,60,18,0,0.0
72111,72,Cures,490,0.0,0,0.0,32,41,14,60,15,0,0.0
72112,72,Dangeul,482,0.0,0,1.0,32,41,14,60,16,0,0.0
72113,72,Degré,746,0.0,0,1.0,31,41,14,60,16,0,0.0
72114,72,Dehault,250,0.0,0,0.0,25,41,14,60,15,0,0.0
72115,72,Dissay-sous-Courcillon,942,0.0,0,3.0,35,41,14,60,18,0,0.0
72118,72,Dollon,1433,0.0,0,4.0,38,41,14,60,19,0,0.0
72119,72,Domfront-en-Champagne,1062,0.0,0,0.0,35,41,14,60,15,0,0.0
72120,72,Doucelles,225,0.0,0,0.0,23,41,14,60,15,0,0.0
72121,72,Douillet,318,0.0,0,0.0,31,41,14,60,15,0,0.0
72122,72,Duneau,1076,0.0,0,2.0,32,41,14,60,17,0,0.0
72123,72,Dureil,61,0.0,0,0.0,23,41,14,60,15,0,0.0
72124,72,Écommoy,4818,0.0,0,10.0,45,41,14,60,25,0,0.0
72125,72,Écorpain,304,0.0,0,0.0,28,41,14,60,15,0,0.0
72126,72,Épineu-le-Chevreuil,290,0.0,0,0.0,25,41,14,60,15,0,0.0
72127,72,Étival-lès-le-Mans,1852,0.0,0,5.0,40,41,14,60,20,0,0.0
72128,72,Val-d'Étangson,526,0.0,0,0.0,30,41,14,60,15,0,0.0
72129,72,Fatines,905,0.0,0,0.0,35,41,14,60,15,0,0.0
72130,72,Fay,736,0.0,0,0.0,32,177,14,196,15,0,0.0
72131,72,Fercé-sur-Sarthe,577,0.0,0,7.0,34,41,14,60,22,0,0.0
72132,72,La Ferté-Bernard,8769,0.0,0,22.0,96,53,37,83,37,0,0.0
72133,72,Fillé,1543,0.0,0,4.0,34,41,14,60,19,0,0.0
72134,72,Flée,525,0.0,0,0.0,33,41,14,60,15,0,0.0
72135,72,La Fontaine-Saint-Martin,600,0.0,0,1.0,34,41,14,60,16,0,0.0
72136,72,Fontenay-sur-Vègre,309,0.0,0,0.0,29,41,14,60,15,0,0.0
72137,72,Villeneuve-en-Perseigne,2189,0.0,0,3.0,38,41,14,60,18,0,0.0
72138,72,Fresnay-sur-Sarthe,2909,0.0,0,12.0,112,76,14,60,27,0,0.0
72139,72,Fyé,995,0.0,0,8.0,42,41,14,60,23,0,0.0
72141,72,Gesnes-le-Gandelin,889,0.0,0,3.0,33,41,14,60,18,0,0.0
72142,72,Grandchamp,141,0.0,0,0.0,23,41,14,60,15,0,0.0
72143,72,Le Grand-Lucé,1941,0.0,0,13.0,43,41,14,60,28,0,0.0
72144,72,Gréez-sur-Roc,339,0.0,0,0.0,22,41,14,60,15,0,0.0
72145,72,Le Grez,384,0.0,0,4.0,29,41,14,60,19,0,0.0
72146,72,Guécélard,3200,0.0,0,6.0,37,41,14,60,21,0,0.0
72147,72,La Guierche,1285,0.0,0,6.0,39,41,14,60,21,0,0.0
72148,72,Jauzé,80,0.0,0,0.0,14,41,14,60,15,0,0.0
72149,72,Joué-en-Charnie,597,0.0,0,0.0,28,41,14,60,15,0,0.0
72150,72,Joué-l'Abbé,1275,0.0,0,4.0,37,41,14,60,19,0,0.0
72151,72,Juigné-sur-Sarthe,1142,0.0,0,6.0,34,41,14,60,21,0,0.0
72152,72,Juillé,412,0.0,0,0.0,29,41,14,60,15,0,0.0
72153,72,Jupilles,552,0.0,0,0.0,32,41,14,60,15,0,0.0
72154,72,La Flèche,15081,0.0,0,23.0,77,48,14,60,38,0,0.0
72155,72,Laigné-en-Belin,2269,0.0,0,8.0,36,41,14,60,23,0,0.0
72156,72,Lamnay,920,0.0,0,1.0,33,41,14,60,16,0,0.0
72157,72,Lavardin,695,0.0,0,3.0,33,41,14,60,18,0,0.0
72158,72,Lavaré,817,0.0,0,8.0,48,41,14,60,23,0,0.0
72160,72,Lavernat,585,0.0,0,0.0,32,41,14,60,15,0,0.0
72161,72,Lhomme,938,0.0,0,6.0,34,41,14,60,21,0,0.0
72163,72,Ligron,484,0.0,0,5.0,34,41,14,60,20,0,0.0
72164,72,Livet-en-Saosnois,65,0.0,0,0.0,29,41,14,60,15,0,0.0
72165,72,Lombron,1937,0.0,0,4.0,37,41,14,60,19,0,0.0
72166,72,Longnes,295,0.0,0,0.0,23,41,14,60,15,0,0.0
72167,72,Louailles,703,0.0,0,4.0,34,41,14,60,19,0,0.0
72168,72,Loué,2100,0.0,0,11.0,45,41,14,60,26,0,0.0
72169,72,Louplande,1496,0.0,0,5.0,33,41,14,60,20,0,0.0
72170,72,Louvigny,175,0.0,0,0.0,23,41,14,60,15,0,0.0
72171,72,Louzes,104,0.0,0,0.0,21,41,14,60,15,0,0.0
72172,72,Le Luart,1454,0.0,0,5.0,36,41,14,60,20,0,0.0
72173,72,Luceau,1233,0.0,0,2.0,37,41,14,60,17,0,0.0
72174,72,Lucé-sous-Ballon,105,0.0,0,0.0,30,41,14,60,15,0,0.0
72175,72,Luché-Pringé,1524,0.0,0,8.0,40,41,14,60,23,0,0.0
72176,72,Le Lude,4016,0.0,0,13.0,48,41,14,60,28,0,0.0
72177,72,Maigné,336,0.0,0,0.0,31,41,14,60,15,0,0.0
72178,72,Maisoncelles,197,0.0,0,0.0,22,41,14,60,15,0,0.0
72179,72,Malicorne-sur-Sarthe,1881,0.0,0,8.0,95,94,14,60,23,0,0.0
72180,72,Mamers,5080,0.0,0,22.0,116,81,14,80,57,0,0.0
72181,72,Le Mans,145182,13.71,4,28.0,191,108,96,103,122,7,4.82
72182,72,Mansigné,1550,0.0,0,5.0,35,41,14,60,20,0,0.0
72183,72,Marçon,1063,0.0,0,1.0,35,41,14,60,16,0,0.0
72184,72,Mareil-en-Champagne,346,0.0,0,0.0,28,41,14,60,15,0,0.0
72185,72,Mareil-sur-Loir,658,0.0,0,3.0,35,41,14,60,18,0,0.0
72186,72,Maresché,879,0.0,0,0.0,35,41,14,60,15,0,0.0
72187,72,Marigné-Laillé,1618,0.0,0,7.0,36,41,14,60,22,0,0.0
72188,72,Marollette,159,0.0,0,0.0,23,41,14,60,15,0,0.0
72189,72,Marolles-les-Braults,2038,0.0,0,16.0,34,41,14,60,31,0,0.0
72190,72,Marolles-lès-Saint-Calais,287,0.0,0,0.0,30,41,14,60,15,0,0.0
72191,72,Mayet,3186,0.0,0,7.0,45,41,14,60,22,0,0.0
72192,72,Les Mées,105,0.0,0,0.0,15,41,14,60,15,0,0.0
72193,72,Melleray,446,0.0,0,0.0,34,41,14,60,15,0,0.0
72194,72,Meurcé,272,0.0,0,8.0,31,41,14,60,23,0,0.0
72195,72,Mézeray,1853,0.0,0,1.0,34,41,14,60,16,0,0.0
72196,72,Mézières-sur-Ponthouin,735,0.0,0,1.0,31,41,14,60,16,0,0.0
72197,72,Mézières-sous-Lavardin,679,0.0,0,0.0,27,41,14,60,15,0,0.0
72198,72,La Milesse,2631,0.0,0,6.0,49,41,14,60,21,0,0.0
72199,72,Moitron-sur-Sarthe,266,0.0,0,0.0,20,41,14,60,15,0,0.0
72200,72,Moncé-en-Belin,3699,0.0,0,7.0,45,41,14,60,22,0,0.0
72201,72,Moncé-en-Saosnois,234,0.0,0,0.0,18,41,14,60,15,0,0.0
72202,72,Monhoudou,207,0.0,0,0.0,28,41,14,60,15,0,0.0
72204,72,Montaillé,517,0.0,0,3.0,34,41,14,60,18,0,0.0
72205,72,Montbizot,1833,0.0,0,3.0,37,41,14,60,18,0,0.0
72208,72,Montmirail,369,0.0,0,6.0,26,41,14,60,21,0,0.0
72209,72,Montreuil-le-Chétif,313,0.0,0,0.0,27,41,14,60,15,0,0.0
72210,72,Montreuil-le-Henri,299,0.0,0,0.0,32,41,14,60,15,0,0.0
72211,72,Mont-Saint-Jean,633,0.0,0,0.0,31,41,14,60,15,0,0.0
72212,72,Moulins-le-Carbonnel,697,0.0,0,11.0,32,41,14,60,26,0,0.0
72213,72,Mulsanne,5299,0.0,0,19.0,53,41,14,60,34,0,0.0
72214,72,Nauvay,12,0.0,0,0.0,12,41,14,60,15,0,0.0
72215,72,Neufchâtel-en-Saosnois,1023,0.0,0,5.0,33,41,14,60,20,0,0.0
72216,72,Neuvillalais,593,0.0,0,0.0,22,41,14,60,15,0,0.0
72217,72,Neuville-sur-Sarthe,2463,0.0,0,5.0,52,41,14,60,20,0,0.0
72218,72,Neuvillette-en-Charnie,302,0.0,0,0.0,32,41,14,60,15,0,0.0
72219,72,Bernay-Neuvy-en-Champagne,768,0.0,0,0.0,32,41,14,60,15,0,0.0
72220,72,Nogent-le-Bernard,876,0.0,0,5.0,34,41,14,60,20,0,0.0
72221,72,Nogent-sur-Loir,361,0.0,0,2.0,32,41,14,60,17,0,0.0
72222,72,Nouans,255,0.0,0,0.0,26,41,14,60,15,0,0.0
72223,72,Noyen-sur-Sarthe,2585,0.0,0,7.0,41,41,14,60,22,0,0.0
72224,72,Nuillé-le-Jalais,529,0.0,0,1.0,30,41,14,60,16,0,0.0
72225,72,Oisseau-le-Petit,671,0.0,0,8.0,34,41,14,60,23,0,0.0
72226,72,Oizé,1325,0.0,0,3.0,36,41,14,60,18,0,0.0
72227,72,Panon,33,0.0,0,0.0,8,41,14,60,15,0,0.0
72228,72,Parcé-sur-Sarthe,1998,0.0,0,7.0,51,41,14,60,22,0,0.0
72229,72,Parennes,449,0.0,0,1.0,30,41,14,60,16,0,0.0
72230,72,Parigné-le-Pôlin,1038,0.0,0,3.0,34,41,14,60,18,0,0.0
72231,72,Parigné-l'Évêque,5367,0.0,0,8.0,36,41,14,60,23,0,0.0
72232,72,Notre-Dame-du-Pé,707,0.0,0,1.0,29,41,14,60,16,0,0.0
72233,72,Peray,71,0.0,0,0.0,23,41,14,60,15,0,0.0
72234,72,Pezé-le-Robert,346,0.0,0,0.0,22,41,14,60,15,0,0.0
72235,72,Piacé,373,0.0,0,0.0,32,41,14,60,15,0,0.0
72236,72,Pincé,191,0.0,0,0.0,27,41,14,60,15,0,0.0
72237,72,Pirmil,505,0.0,0,0.0,27,41,14,60,15,0,0.0
72238,72,Pizieux,74,0.0,0,0.0,17,41,14,60,15,0,0.0
72239,72,Poillé-sur-Vègre,597,0.0,0,2.0,33,41,14,60,17,0,0.0
72241,72,Montfort-le-Gesnois,2928,0.0,0,4.0,42,41,14,60,19,0,0.0
72243,72,Pontvallain,1614,0.0,0,8.0,37,41,14,60,23,0,0.0
72244,72,Précigné,2900,0.0,0,10.0,38,41,14,60,25,0,0.0
72245,72,Préval,669,0.0,0,6.0,32,41,14,60,21,0,0.0
72246,72,Prévelles,193,0.0,0,0.0,21,41,14,60,15,0,0.0
72247,72,Pruillé-le-Chétif,1333,0.0,0,4.0,34,41,14,60,19,0,0.0
72248,72,Pruillé-l'Éguillé,808,0.0,0,8.0,34,41,14,60,23,0,0.0
72249,72,La Quinte,805,0.0,0,2.0,31,41,14,60,17,0,0.0
72250,72,Rahay,160,0.0,0,0.0,17,41,14,60,15,0,0.0
72251,72,René,390,0.0,0,0.0,25,41,14,60,15,0,0.0
72252,72,Requeil,1108,0.0,0,5.0,36,41,14,60,20,0,0.0
72253,72,Roëzé-sur-Sarthe,2546,0.0,0,10.0,35,41,14,60,25,0,0.0
72254,72,Rouessé-Fontaine,263,0.0,0,0.0,30,41,14,60,15,0,0.0
72255,72,Rouessé-Vassé,791,0.0,0,7.0,33,41,14,60,22,0,0.0
72256,72,Rouez,808,0.0,0,2.0,34,41,14,60,17,0,0.0
72257,72,Rouillon,2352,0.0,0,7.0,47,41,14,60,22,0,0.0
72259,72,Rouperroux-le-Coquet,270,0.0,0,2.0,28,41,14,60,17,0,0.0
72260,72,Ruaudin,3492,0.0,0,9.0,51,41,14,60,24,0,0.0
72261,72,Ruillé-en-Champagne,301,0.0,0,0.0,20,41,14,60,15,0,0.0
72262,72,Loir en Vallée,2052,0.0,0,4.0,37,41,14,60,19,0,0.0
72264,72,Sablé-sur-Sarthe,12194,23.41,2,37.0,149,122,62,116,178,0,0.0
72265,72,Saint-Aignan,246,0.0,0,3.0,34,41,14,60,18,0,0.0
72266,72,Saint-Aubin-de-Locquenay,764,0.0,0,0.0,32,41,14,60,15,0,0.0
72267,72,Saint-Aubin-des-Coudrais,916,0.0,0,0.0,32,41,14,60,15,0,0.0
72268,72,Saint-Biez-en-Belin,709,0.0,0,5.0,33,41,14,60,20,0,0.0
72269,72,Saint-Calais,2969,0.0,0,16.0,51,41,14,60,31,0,0.0
72270,72,Saint-Calez-en-Saosnois,185,0.0,0,5.0,15,41,14,60,20,0,0.0
72271,72,Saint-Célerin,881,0.0,0,1.0,34,41,14,60,16,0,0.0
72272,72,Sainte-Cérotte,326,0.0,0,0.0,31,41,14,60,15,0,0.0
72273,72,Saint-Christophe-du-Jambet,231,0.0,0,0.0,17,41,14,60,15,0,0.0
72274,72,Saint-Christophe-en-Champagne,214,0.0,0,0.0,21,41,14,60,15,0,0.0
72275,72,Saint-Corneille,1517,0.0,0,2.0,33,41,14,60,17,0,0.0
72276,72,Saint-Cosme-en-Vairais,1884,0.0,0,7.0,47,41,14,60,22,0,0.0
72277,72,Saint-Denis-des-Coudrais,113,0.0,0,0.0,21,41,14,60,15,0,0.0
72278,72,Saint-Denis-d'Orques,750,0.0,0,5.0,35,41,14,60,20,0,0.0
72279,72,Saint-Georges-de-la-Couée,171,0.0,0,0.0,28,41,14,60,15,0,0.0
72280,72,Saint-Georges-du-Bois,2228,0.0,0,5.0,36,41,14,60,20,0,0.0
72281,72,Saint-Georges-du-Rosay,450,0.0,0,0.0,23,41,14,60,15,0,0.0
72282,72,Saint-Georges-le-Gaultier,519,0.0,0,0.0,32,41,14,60,15,0,0.0
72283,72,Saint-Germain-d'Arcé,346,0.0,0,0.0,31,41,14,60,15,0,0.0
72286,72,Saint-Gervais-de-Vic,392,0.0,0,0.0,28,41,14,60,15,0,0.0
72287,72,Saint-Gervais-en-Belin,1991,0.0,0,3.0,32,41,14,60,18,0,0.0
72289,72,Sainte-Jamme-sur-Sarthe,1964,0.0,0,11.0,38,41,14,60,26,0,0.0
72290,72,Saint-Jean-d'Assé,1810,0.0,0,2.0,38,41,14,60,17,0,0.0
72291,72,Saint-Jean-de-la-Motte,955,0.0,0,2.0,38,41,14,60,17,0,0.0
72292,72,Saint-Jean-des-Échelles,225,0.0,0,0.0,20,41,14,60,15,0,0.0
72293,72,Saint-Jean-du-Bois,612,0.0,0,5.0,33,41,14,60,20,0,0.0
72294,72,Saint-Léonard-des-Bois,474,0.0,0,1.0,241,41,14,60,16,0,0.0
72295,72,Saint-Longis,511,0.0,0,2.0,34,41,14,60,17,0,0.0
72296,72,Saint-Maixent,741,0.0,0,3.0,33,41,14,60,18,0,0.0
72297,72,Saint-Marceau,536,0.0,0,2.0,32,41,14,60,17,0,0.0
72298,72,Saint-Mars-de-Locquenay,555,0.0,0,0.0,27,41,14,60,15,0,0.0
72299,72,Saint-Mars-d'Outillé,2471,0.0,0,3.0,37,41,14,60,18,0,0.0
72300,72,Saint-Mars-la-Brière,2712,0.0,0,8.0,39,41,14,60,23,0,0.0
72302,72,Saint-Martin-des-Monts,172,0.0,0,0.0,21,41,14,60,15,0,0.0
72303,72,Saint-Michel-de-Chavaignes,740,0.0,0,3.0,35,41,14,60,18,0,0.0
72305,72,Saint-Ouen-de-Mimbré,914,0.0,0,7.0,34,41,14,60,22,0,0.0
72306,72,Saint-Ouen-en-Belin,1325,0.0,0,3.0,32,41,14,60,18,0,0.0
72307,72,Saint-Ouen-en-Champagne,238,0.0,0,0.0,28,41,14,60,15,0,0.0
72308,72,Saint-Paterne - Le Chevain,2090,0.0,0,8.0,59,41,14,60,23,0,0.0
72309,72,Saint-Paul-le-Gaultier,276,0.0,0,0.0,29,41,14,60,15,0,0.0
72310,72,Saint-Pavace,2002,0.0,0,4.0,50,41,14,60,19,0,0.0
72311,72,Saint-Pierre-de-Chevillé,339,0.0,0,2.0,27,41,14,60,17,0,0.0
72312,72,Saint-Pierre-des-Bois,225,0.0,0,0.0,29,41,14,60,15,0,0.0
72313,72,Saint-Pierre-des-Ormes,212,0.0,0,0.0,30,41,14,60,15,0,0.0
72314,72,Saint-Pierre-du-Lorouër,363,0.0,0,0.0,26,41,14,60,15,0,0.0
72315,72,Saint-Rémy-de-Sillé,832,0.0,0,2.0,33,41,14,60,17,0,0.0
72316,72,Saint-Rémy-des-Monts,705,0.0,0,0.0,34,41,14,60,15,0,0.0
72317,72,Saint-Rémy-du-Val,498,0.0,0,5.0,34,41,14,60,20,0,0.0
72319,72,Sainte-Sabine-sur-Longève,729,0.0,0,0.0,28,41,14,60,15,0,0.0
72320,72,Saint-Saturnin,2773,0.0,0,11.0,95,41,14,60,26,0,0.0
72321,72,Saint-Symphorien,499,0.0,0,0.0,29,41,14,60,15,0,0.0
72322,72,Saint-Ulphace,223,0.0,0,0.0,24,41,14,60,15,0,0.0
72323,72,Saint-Victeur,438,0.0,0,2.0,31,41,14,60,17,0,0.0
72324,72,Saint-Vincent-des-Prés,503,0.0,0,4.0,31,41,14,60,19,0,0.0
72325,72,Saint-Vincent-du-Lorouër,822,0.0,0,7.0,33,41,14,60,22,0,0.0
72326,72,Saosnes,218,0.0,0,0.0,31,41,14,60,15,0,0.0
72327,72,Sarcé,268,0.0,0,0.0,27,41,14,60,15,0,0.0
72328,72,Sargé-lès-le-Mans,3865,0.0,0,11.0,51,41,14,60,26,0,0.0
72329,72,Savigné-l'Évêque,4042,0.0,0,7.0,42,41,14,60,22,0,0.0
72330,72,Savigné-sous-le-Lude,447,0.0,0,1.0,35,41,14,60,16,0,0.0
72331,72,Sceaux-sur-Huisne,584,0.0,0,9.0,36,41,14,60,24,0,0.0
72332,72,Ségrie,599,0.0,0,0.0,35,41,14,60,15,0,0.0
72333,72,Semur-en-Vallon,432,0.0,0,12.0,31,41,14,60,27,0,0.0
72334,72,Sillé-le-Guillaume,2192,0.0,0,7.0,50,41,14,60,22,0,0.0
72335,72,Sillé-le-Philippe,1080,0.0,0,0.0,34,41,14,60,15,0,0.0
72336,72,Solesmes,1229,0.0,0,1.0,126,123,14,141,16,0,0.0
72337,72,Sougé-le-Ganelon,832,0.0,0,10.0,36,41,14,60,25,0,0.0
72338,72,Souillé,822,0.0,0,5.0,32,41,14,60,20,0,0.0
72339,72,Souligné-Flacé,646,0.0,0,1.0,32,41,14,60,16,0,0.0
72340,72,Souligné-sous-Ballon,1237,0.0,0,0.0,37,41,14,60,15,0,0.0
72341,72,Soulitré,604,0.0,0,0.0,34,41,14,60,15,0,0.0
72342,72,Souvigné-sur-Même,160,0.0,0,0.0,28,41,14,60,15,0,0.0
72343,72,Souvigné-sur-Sarthe,606,0.0,0,4.0,32,41,14,60,19,0,0.0
72344,72,Spay,2821,0.0,0,4.0,84,41,14,60,19,0,0.0
72345,72,Surfonds,339,0.0,0,0.0,34,41,14,60,15,0,0.0
72346,72,La Suze-sur-Sarthe,4628,0.0,0,10.0,41,41,14,60,25,0,0.0
72347,72,Tassé,289,0.0,0,0.0,29,41,14,60,15,0,0.0
72348,72,Tassillé,132,0.0,0,0.0,20,41,14,60,15,0,0.0
72349,72,Teillé,521,0.0,0,3.0,29,41,14,60,18,0,0.0
72350,72,Teloché,3043,0.0,0,3.0,39,41,14,60,18,0,0.0
72351,72,Tennie,1017,0.0,0,0.0,31,41,14,60,15,0,0.0
72352,72,Terrehault,143,0.0,0,0.0,19,41,14,60,15,0,0.0
72353,72,Théligny,215,0.0,0,0.0,34,41,14,60,15,0,0.0
